,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
50172,50173,B002UUQHEQ,ASUE1HKDDAFHP,R. Kothamasu,3,13,1,1282089600,bad purchase,"I thought, its ready-to-eat chicken. I thought to put in oven, heat and eat.<br />But what they sent in the pack is just some rice(raw rice, need to cook), chicken masala powder/paste.<br />The description is not written correctly.<br />Its not worth to buy raw rice and masala with this price."
432847,432848,B0017OAQIY,A2DNUJUHA2RNGL,Ray,0,0,5,1285459200,Great deal!,Even factoring in shipping cost this is a great deal on a great product.  It's also the 3rd time I've ordered it. The quality and service can't be beat!
358865,358866,B003CIBPN8,A2D6L9NO4HVMMD,Consumer extraordinaire,0,0,5,1275177600,My favorite - and it's coming back soon!,"Zico in the tetra pak is my favorite coconut water, and the passion fruit is my favorite flavor.  Coconut water isn't for everyone, it is a very faint, mild taste, but it is very pleasant and refreshing, especially during or right after a workout.  I have tried pretty much every flavor of every brand, and Zico in the tetra pak is the best, doesn't have the weird aftertaste that some of the other brands do.  I like mango and plain OK too, but the passion fruit is my favorite.  Coconut water is not for those who are used to strong, very sweet drinks, but if you're looking for a healthier, better tasting water this might be for you.  And though it's out of stock now, Zico says it will be back in distribution later in summer 2010.  I can't wait!"
500701,500702,B0040BET8E,AJQS35BZ2GMU4,L. Knight,0,0,5,1343174400,Excellent dog food,Very pleased with this healthy and affordable dog food. My greyhound loves it and his stools are smaller and firm on this kibble. Absolutely no problems with gas or loose stools during the transition to this kibble or after.
213067,213068,B001E560PY,A2F0TRXSEGSXHV,rubigal,0,0,5,1338681600,Favorite Snack!!,I was a little weary about buying 5 packs of raisins at once for fear that they may be dry and hard and I would hate them. That was not the case at all!! I am so glad I went ahead and ordered and subscribed for set deliveries. These are plump and moist and sweet- everything you could want in a raisin!! They are fantastic and have become one of my favorite snacks.
332988,332989,B000I5GWPE,A24C4J6C69MT30,L. Finkelman,2,3,5,1184284800,Highly Recommend!,These lollipops taste just like regular lollipops but are sweetened without refined sugar.  My son and I love them.  And they are made on equipment free of the top 8 USA food allergens.  I'm very glad to have found these and recommend them to others avoiding refined sugar or allergens.
241701,241702,B0081XPTBS,A1CY1B20VNJL,Lee Presser,0,0,4,1296000000,Good product conveniently delivered to our door,"The Earth's Best Organic Infant Formula is a good product. As our pediatrician had told us, there is no significant difference amongst the infant formulas. When our pediatrician's kids were infants, they would get whatever formula was the least expensive. While Earth's Best is not the cheapest, it is priced competitively, and most importantly is conveniently delivered to our door. No complaints from our daughter. :-)"
45185,45186,B000EXMP74,A3HJDGAU2SB8VL,"Lost in Idaho ""lakjaw""",0,0,5,1305676800,LOVE IT!!,"Am very limited in what I can eat, and this product is a definite keeper. Is easily and very quickly prepared. Left-overs store very nicely, and this is yet another  product I cannot find where I live, so am doubly grateful that Amazon carries this."
566166,566167,B004P4POZ8,A1DGUU9G7YFS3T,Ruth A. Pleus,17,18,5,1309219200,Great innovative product,"I had heard about this product in a class I had attended and found it at one local grocery store.  I checked Amazon and found the 1 lb bag at a much better price than the grocery store jar.  We use it when we travel and at home.  You honestly cannot tell the difference in it and a jar of processed peanut butter. You mix it fresh, when you need it and have none of the added sugars, salt and whatever else the manufacturers might add.  Far less fat, too.  It is a wonderful product.  I just ordered my second bag of PB2!<a href=""http://www.amazon.com/gp/product/B004P4POZ8"">Powdered Peanut Butter - 85% Less Fat and Calories - 16 Oz</a>"
514291,514292,B001E12L6U,AJRNC98E2ADGL,"AngieG ""Tanchaddy""",0,0,5,1320537600,Great for metabolism and energy,"I take one every morning with breakfast. I get a little energy burst without that jittery feeling from too much caffeine. With all the benefits Green Tea has to offer, this is a staple in my home."
529502,529503,B00171664U,A2ITICQRD2P5IZ,LostBoy711,3,3,5,1229126400,Great Ham,"The ham was awesome and the service was prompt and courteous, I would do business again with Omaha Steaks."
470486,470487,B001D9ZV5G,A4QXRLFVZN03N,Sara Hardigan,1,1,5,1165017600,LOVE IT,"I have an elderly dog with hip and joint problems. She has been taking Zuke's Hip Action Dog treats for a little more than a month and there has been a HUGE difference in her. She loves the way the treats taste; and best of all she is walking with ease, has an easier time with stairs and yesterday broke into a full sprint for the first time in ages! We followed the guideline for her size as listed on the back of the package and have been so surprised by the results. We love Zuke's!"
48975,48976,B000GZEWEE,A3SD53AFOVP8DD,"B. Landry ""Wizkids1""",0,0,1,1286409600,DONT buy this product!!!,"I love Watermelon! At work one day, a friend offered me a Dunkin Donuts Watermelon coolatta. I didnt think I would care for a slush drink - but it was fantastic and soon, I was buying one every day. I have a home snow cone and slushy maker, so I went in search of a good Watermelon Syrup.<br /><br />I tried Monin, Torani, DaVinci, and Best Bargain brands Watermelon syrup. Let me warn you so you dont waste your money like I did - DO NOT BUY ANY OF THESE PRODUCTS. #1, not even one of these products contains ANY Watermelon. They are all basically the same with Sugar, Lemon juice, Melon flavoring (NOT Watermelon), and red dye. NOT one single bit of Watermelon in any of them. #2, They dont taste even remotely like Watermelon, and in fact all but Best Bargain have disgusting taste to them. I tried various quantities of the syrup from very little to a lot - and either way, they taste horrible! #3, you can EASILY make your own delicious Watermelon syrup. There are a number of recipies on the web. Some require rendering (boiling down) but you dont have to use those to get a very good homemade, TRUE tasting syrup.<br /><br />Avoid these products like the plague!!!<br /><br />Note - Dunkin Donuts does not seem to sell their syrup, however you can go to their web site and click the ""Contact Us"" button and send them a note that you would like to purchase their syrup (if you like it - and it is the best) and if you have a local shop, you can ask the manager if he/she wouldnt mind buying an extra one for you!<br /><br />Otherwise, make your own! Its the only way to get good taste. However, these products, Monin, Torani, DaVinci and Best Bargain are horrible and while they look like transmission fluid - I will wager THAT tastes better!"
19598,19599,B000084ETV,A16ORI26EIDAJG,B. Berry,3,3,5,1168300800,Canidae is great.,I had read a lot about the health benefits of using Canidae for my dogs.  I think I have seen evidence of healthier skin in my dog with skin issues.
455046,455047,B000XIZLUS,A1BYQ7TRIOGXDM,ACE,0,0,5,1325548800,Tons of Fun!!,"The Belly Flops were awesome!  I put them in smaller bags and gave them away as fun stocking stuffers for the family.  Everyone loved them, and it became a fun game to guess all of the flavors as there is no map to tell you."
396488,396489,B002PO3KBK,AY22VOIZDC2RH,Prodreviewer,4,4,5,1323043200,Worked For Me,"I had heard commercial fondants tasted bad but this actually tastes very good. It has a nice buttery vanilla flavor. I haven't rolled it out to cover a cake yet. What I used if for so far was to make cute little accessories for a gingerbread house I donated to a charity event. I colored it and rolled out square yellow windows and green awnings plus a chocolate brown front door. Also added some tylose powder to make gumpaste figures such as a light fixture with a yellow gumdrop ""light bulb"" and a little mouse for my pretzel woodpile. This fondant worked very well for my purpose and everyone liked my finished gingerbread house. Next I will be using it to roll out and cut out little fondant Christmas decorations for cupcakes. Having already worked with it I'm sure this fondant will work out perfectly."
